entry_dt,exit_dt,entry,exit,pts,bars,mae_pts,pnl
2021-07-08 09:00:00,2021-07-08 11:00:00,5085.75,5120.25,34.25,2,0.0,166.25
2021-07-13 14:00:00,2021-07-14 08:00:00,5161.0,5175.0,13.75,2,-0.5,63.75
2021-07-14 10:00:00,2021-07-14 11:00:00,5154.75,5169.75,14.75,1,0.0,68.75
2021-07-15 12:00:00,2021-07-15 14:00:00,5132.5,5152.5,19.75,2,0.0,93.75
2021-07-16 12:00:00,2021-07-19 14:00:00,5136.5,5054.5,-82.25,10,-111.25,-416.25
2021-07-27 11:00:00,2021-07-27 13:00:00,5172.25,5184.5,12.0,2,-5.0,55.0
2021-07-30 10:00:00,2021-07-30 12:00:00,5188.0,5192.5,4.25,2,0.0,16.25
2021-08-02 14:00:00,2021-08-03 10:00:00,5179.75,5201.25,21.25,4,-12.0,101.25
2021-08-04 14:00:00,2021-08-05 08:00:00,5193.5,5211.25,17.5,2,0.0,82.5
2021-08-16 08:00:00,2021-08-16 11:00:00,5237.25,5252.25,14.75,3,-2.75,68.75
2021-08-17 10:00:00,2021-08-17 13:00:00,5233.75,5233.75,-0.25,3,-20.5,-6.25
2021-08-26 08:00:00,2021-08-27 08:00:00,5284.75,5280.75,-4.25,8,-19.25,-26.25
2021-08-31 08:00:00,2021-08-31 10:00:00,5314.25,5326.5,12.0,2,0.0,55.0
2021-09-07 08:00:00,2021-09-07 12:00:00,5320.75,5326.25,5.25,4,-5.0,21.25
2021-10-07 15:00:00,2021-10-08 09:00:00,5200.5,5201.0,0.25,2,-3.5,-3.75
2021-10-08 10:00:00,2021-10-08 13:00:00,5196.75,5200.75,3.75,3,-3.0,13.75
2021-10-08 15:00:00,2021-10-11 08:00:00,5188.25,5207.5,19.0,1,0.0,90.0
2021-10-27 09:00:00,2021-10-27 11:00:00,5371.25,5376.0,4.5,2,0.0,17.5
2021-10-27 14:00:00,2021-10-28 08:00:00,5353.0,5381.5,28.25,2,0.0,136.25
2021-11-09 08:00:00,2021-11-09 13:00:00,5483.25,5485.25,1.75,5,-7.75,3.75
2021-11-10 12:00:00,2021-11-11 08:00:00,5455.75,5463.5,7.5,4,-14.5,32.5
2021-11-17 08:00:00,2021-11-17 10:00:00,5489.5,5504.5,14.75,2,0.0,68.75
2021-12-09 13:00:00,2021-12-10 08:00:00,5487.0,5496.75,9.5,3,-13.25,42.5
2021-12-13 10:00:00,2021-12-13 13:00:00,5484.75,5493.0,8.0,3,0.0,35.0
2021-12-13 14:00:00,2021-12-14 13:00:00,5477.25,5435.0,-42.5,7,-60.75,-217.5
2021-12-16 13:00:00,2021-12-17 12:00:00,5469.5,5462.0,-7.75,7,-39.5,-43.75
2021-12-31 08:00:00,2021-12-31 11:00:00,5583.25,5587.25,3.75,3,-4.0,13.75
2021-12-31 14:00:00,2022-01-03 09:00:00,5575.75,5586.75,10.75,3,-1.0,48.75
2022-01-04 12:00:00,2022-01-04 13:00:00,5582.0,5598.75,16.5,1,0.0,77.5
2022-01-05 11:00:00,2022-01-06 10:00:00,5584.25,5516.0,-68.5,7,-89.75,-347.5
2022-02-03 08:00:00,2022-02-03 15:00:00,5323.5,5316.5,-7.25,7,-35.5,-41.25
2022-02-04 09:00:00,2022-02-04 11:00:00,5267.25,5306.0,38.5,2,0.0,187.5
2022-02-07 11:00:00,2022-02-07 12:00:00,5296.75,5315.0,18.0,1,0.0,85.0
2022-02-08 08:00:00,2022-02-08 09:00:00,5284.75,5300.0,15.0,1,0.0,70.0
2022-02-10 13:00:00,2022-02-14 10:00:00,5319.25,5221.75,-97.75,13,-120.5,-493.75
2022-03-23 08:00:00,2022-03-24 08:00:00,5293.0,5287.5,-5.75,8,-22.75,-33.75
2022-03-30 12:00:00,2022-03-30 15:00:00,5420.0,5424.25,4.0,3,-7.5,15.0
2022-03-31 11:00:00,2022-04-01 13:00:00,5400.0,5352.0,-48.25,10,-67.0,-246.25
2022-04-05 10:00:00,2022-04-06 12:00:00,5368.25,5293.75,-74.75,10,-85.5,-378.75
2022-05-31 08:00:00,2022-05-31 11:00:00,4938.0,4978.0,39.75,3,0.0,193.75
2022-06-01 10:00:00,2022-06-01 13:00:00,4902.0,4937.25,35.0,3,0.0,170.0
2022-06-02 08:00:00,2022-06-02 09:00:00,4907.5,4923.0,15.25,1,0.0,71.25
2022-06-03 10:00:00,2022-06-03 13:00:00,4929.5,4940.75,11.0,3,0.0,50.0
2022-06-03 14:00:00,2022-06-06 08:00:00,4931.5,4977.0,45.25,2,0.0,221.25
2022-06-08 13:00:00,2022-06-09 08:00:00,4937.25,4941.25,3.75,3,0.0,13.75
2022-06-09 09:00:00,2022-06-10 12:00:00,4918.0,4739.5,-178.75,11,-188.75,-898.75
2022-06-28 10:00:00,2022-06-29 12:00:00,4681.0,4647.75,-33.5,10,-45.75,-172.5
2022-07-08 08:00:00,2022-07-08 09:00:00,4700.5,4732.75,32.0,1,0.0,155.0
2022-07-11 08:00:00,2022-07-11 12:00:00,4683.5,4701.5,17.75,4,-5.75,83.75
2022-07-11 13:00:00,2022-07-12 10:00:00,4683.0,4680.5,-2.75,5,-8.5,-18.75
2022-07-18 13:00:00,2022-07-19 08:00:00,4667.5,4705.25,37.5,3,-11.25,182.5
2022-07-22 11:00:00,2022-07-22 14:00:00,4788.75,4787.75,-1.25,3,-15.75,-11.25
2022-07-25 13:00:00,2022-07-25 14:00:00,4774.25,4792.25,17.75,1,0.0,83.75
2022-07-26 10:00:00,2022-07-26 15:00:00,4741.75,4754.25,12.25,5,0.0,56.25
2022-08-08 13:00:00,2022-08-08 15:00:00,4958.25,4967.25,8.75,2,0.0,38.75
2022-08-09 08:00:00,2022-08-09 12:00:00,4944.5,4946.25,1.5,4,-2.5,2.5
2022-08-17 09:00:00,2022-08-17 12:00:00,5087.25,5099.0,11.5,3,-6.25,52.5
2022-08-19 08:00:00,2022-08-19 12:00:00,5062.5,5059.5,-3.25,4,-7.0,-21.25
2022-08-19 13:00:00,2022-08-23 08:00:00,5049.0,4968.75,-80.5,11,-90.5,-407.5
2022-10-06 13:00:00,2022-10-10 12:00:00,4563.0,4442.75,-120.5,15,-152.0,-607.5
2022-10-19 11:00:00,2022-10-19 14:00:00,4498.75,4511.5,12.5,3,-3.5,57.5
2022-10-26 08:00:00,2022-10-26 09:00:00,4642.5,4676.5,33.75,1,0.0,163.75
2022-10-26 14:00:00,2022-10-27 09:00:00,4646.5,4646.75,0.0,3,-10.0,-5.0
2022-10-27 10:00:00,2022-10-28 08:00:00,4638.5,4650.5,11.75,6,-50.75,53.75
2022-11-01 09:00:00,2022-11-01 13:00:00,4664.25,4678.0,13.5,4,0.0,62.5
2022-11-01 15:00:00,2022-11-02 12:00:00,4662.0,4657.25,-5.0,5,-13.75,-30.0
2022-11-14 14:00:00,2022-11-15 08:00:00,4772.0,4836.25,64.0,2,0.0,315.0
2022-11-16 09:00:00,2022-11-16 11:00:00,4774.25,4786.0,11.5,2,0.0,52.5
2022-11-16 12:00:00,2022-11-16 13:00:00,4771.5,4780.5,8.75,1,0.0,38.75
2022-11-17 08:00:00,2022-11-17 11:00:00,4720.75,4760.0,39.0,3,0.0,190.0
2022-11-21 10:00:00,2022-11-21 12:00:00,4748.5,4764.25,15.5,2,0.0,72.5
2022-11-28 09:00:00,2022-11-29 09:00:00,4799.0,4776.25,-23.0,8,-29.25,-120.0
2022-12-02 08:00:00,2022-12-02 12:00:00,4842.0,4863.75,21.5,4,0.0,102.5
2022-12-05 08:00:00,2022-12-05 15:00:00,4843.5,4806.25,-37.5,7,-44.0,-192.5
2023-01-09 14:00:00,2023-01-10 09:00:00,4685.25,4690.25,4.75,3,-2.0,18.75
2023-01-18 10:00:00,2023-01-19 12:00:00,4751.5,4699.0,-52.75,10,-72.75,-268.75
2023-01-24 08:00:00,2023-01-24 09:00:00,4784.5,4806.0,21.25,1,0.0,101.25
2023-01-30 11:00:00,2023-01-31 09:00:00,4818.5,4827.0,8.25,6,-13.75,36.25
2023-02-03 13:00:00,2023-02-06 13:00:00,4914.0,4897.5,-16.75,8,-22.0,-88.75
2023-02-07 09:00:00,2023-02-07 10:00:00,4881.5,4896.5,14.75,1,0.0,68.75
2023-02-08 14:00:00,2023-02-09 08:00:00,4900.75,4925.75,24.75,2,-2.5,118.75
2023-02-09 12:00:00,2023-02-10 11:00:00,4885.25,4860.5,-25.0,7,-31.25,-130.0
2023-03-07 08:00:00,2023-03-08 08:00:00,4822.25,4765.25,-57.25,8,-67.0,-291.25
2023-03-28 09:00:00,2023-03-28 10:00:00,4729.0,4741.75,12.5,1,0.0,57.5
2023-03-28 12:00:00,2023-03-28 14:00:00,4719.25,4738.25,18.75,2,0.0,88.75
2023-04-04 10:00:00,2023-04-04 14:00:00,4862.75,4867.25,4.25,4,-4.25,16.25
2023-04-05 09:00:00,2023-04-05 12:00:00,4840.75,4849.0,8.0,3,-2.0,35.0
2023-04-10 08:00:00,2023-04-10 11:00:00,4838.5,4860.25,21.5,3,0.0,102.5
2023-04-12 09:00:00,2023-04-12 10:00:00,4867.75,4879.75,11.75,1,0.0,53.75
2023-04-12 15:00:00,2023-04-13 09:00:00,4855.75,4877.25,21.25,2,0.0,101.25
2023-04-14 11:00:00,2023-04-14 13:00:00,4878.0,4895.75,17.5,2,0.0,82.5
2023-04-19 08:00:00,2023-04-19 10:00:00,4896.0,4910.5,14.25,2,0.0,66.25
2023-04-20 08:00:00,2023-04-20 11:00:00,4887.5,4903.75,16.0,3,0.0,75.0
2023-04-20 13:00:00,2023-04-21 10:00:00,4887.5,4888.25,0.5,5,-9.0,-2.5
2023-05-01 14:00:00,2023-05-02 12:00:00,4921.75,4873.25,-48.75,6,-70.0,-248.75
2023-05-23 11:00:00,2023-05-24 12:00:00,4917.0,4864.0,-53.25,9,-60.25,-271.25
2023-05-30 12:00:00,2023-05-30 14:00:00,4939.5,4952.0,12.25,2,0.0,56.25
2023-05-31 08:00:00,2023-05-31 12:00:00,4930.5,4932.0,1.25,4,-14.0,1.25
2023-06-07 10:00:00,2023-06-08 09:00:00,5014.25,5023.25,8.75,7,-5.75,38.75
2023-06-16 13:00:00,2023-06-20 11:00:00,5156.0,5132.25,-24.0,10,-44.75,-125.0
2023-06-21 08:00:00,2023-06-21 12:00:00,5105.75,5112.5,6.5,4,-1.0,27.5
2023-07-07 14:00:00,2023-07-10 11:00:00,5128.0,5130.5,2.25,5,-2.25,6.25
2023-07-14 13:00:00,2023-07-17 08:00:00,5232.25,5235.25,2.75,3,-2.75,8.75
2023-07-20 13:00:00,2023-07-21 08:00:00,5260.75,5263.5,2.5,3,-2.5,7.5
2023-07-21 14:00:00,2023-07-24 08:00:00,5257.0,5266.75,9.5,2,0.0,42.5
2023-07-26 09:00:00,2023-07-26 13:00:00,5275.0,5293.75,18.5,4,0.0,87.5
2023-07-27 13:00:00,2023-07-28 08:00:00,5259.0,5293.0,33.75,3,-2.25,163.75
2023-08-31 14:00:00,2023-09-01 08:00:00,5207.5,5227.0,19.25,2,0.0,91.25
2023-09-01 10:00:00,2023-09-01 14:00:00,5202.75,5216.0,13.0,4,0.0,60.0
2023-09-05 08:00:00,2023-09-05 11:00:00,5199.25,5206.5,7.0,3,0.0,30.0
2023-09-05 14:00:00,2023-09-06 13:00:00,5195.5,5161.75,-34.0,7,-51.0,-175.0
2023-10-11 10:00:00,2023-10-11 13:00:00,5034.25,5040.25,5.75,3,-6.5,23.75
2023-10-12 12:00:00,2023-10-13 08:00:00,5011.75,5046.0,34.0,4,0.0,165.0
2023-10-13 10:00:00,2023-10-16 08:00:00,4999.75,5029.25,29.25,6,-3.75,141.25
2023-10-17 08:00:00,2023-10-17 10:00:00,5012.5,5058.5,45.75,2,0.0,223.75
2023-10-18 09:00:00,2023-10-19 11:00:00,5010.0,4992.5,-17.75,10,-38.75,-93.75
2023-11-08 10:00:00,2023-11-08 12:00:00,5031.25,5036.0,4.5,2,-2.75,17.5
2023-11-09 12:00:00,2023-11-10 08:00:00,5023.0,5025.5,2.25,4,-16.25,6.25
2023-11-15 15:00:00,2023-11-16 08:00:00,5156.25,5168.25,11.75,1,0.0,53.75
2023-11-16 09:00:00,2023-11-16 11:00:00,5154.75,5159.5,4.5,2,-2.75,17.5
2023-11-28 08:00:00,2023-11-28 09:00:00,5194.5,5210.25,15.5,1,0.0,72.5
2023-11-29 14:00:00,2023-11-30 13:00:00,5204.0,5206.5,2.25,7,-10.5,6.25
2023-12-04 08:00:00,2023-12-04 11:00:00,5213.75,5221.0,7.0,3,-14.25,30.0
2023-12-06 11:00:00,2023-12-07 08:00:00,5211.25,5215.25,3.75,5,-11.5,13.75
2023-12-20 13:00:00,2023-12-21 08:00:00,5367.0,5373.0,5.75,3,-29.25,23.75
2023-12-29 10:00:00,2023-12-29 13:00:00,5397.25,5410.75,13.25,3,0.0,61.25
2024-01-24 14:00:00,2024-01-25 08:00:00,5490.0,5507.75,17.5,2,-5.5,82.5
2024-01-31 08:00:00,2024-01-31 12:00:00,5508.25,5504.75,-3.75,4,-10.25,-23.75
2024-01-31 13:00:00,2024-02-01 10:00:00,5495.5,5485.0,-10.75,5,-35.5,-58.75
2024-02-05 09:00:00,2024-02-05 11:00:00,5535.0,5557.25,22.0,2,0.0,105.0
2024-02-06 10:00:00,2024-02-06 12:00:00,5549.5,5561.5,11.75,2,0.0,53.75
2024-02-12 13:00:00,2024-02-13 14:00:00,5628.25,5563.0,-65.5,9,-94.0,-332.5
2024-02-16 15:00:00,2024-02-19 09:00:00,5606.75,5615.0,8.0,2,0.0,35.0
2024-02-26 11:00:00,2024-02-27 13:00:00,5684.75,5677.5,-7.5,10,-23.5,-42.5
2024-03-04 14:00:00,2024-03-05 14:00:00,5729.0,5677.0,-52.25,8,-66.5,-266.25
2024-03-08 10:00:00,2024-03-11 11:00:00,5741.75,5709.0,-33.0,9,-48.0,-170.0
2024-03-14 08:00:00,2024-03-14 12:00:00,5736.5,5742.25,5.5,4,-0.75,22.5
2024-03-22 08:00:00,2024-03-22 11:00:00,5824.75,5825.25,0.25,3,-7.5,-3.75
2024-03-22 15:00:00,2024-03-25 12:00:00,5816.75,5812.75,-4.25,5,-8.25,-26.25
2024-03-25 14:00:00,2024-03-26 08:00:00,5804.0,5817.25,13.0,2,0.0,60.0
2024-03-26 14:00:00,2024-03-27 08:00:00,5793.0,5811.75,18.5,2,0.0,87.5
2024-03-28 14:00:00,2024-04-01 08:00:00,5832.25,5841.5,9.0,2,0.0,40.0
2024-04-01 09:00:00,2024-04-01 13:00:00,5823.0,5818.25,-5.0,4,-12.5,-30.0
2024-04-30 10:00:00,2024-05-01 12:00:00,5637.75,5580.25,-57.75,10,-64.5,-293.75
2024-05-16 14:00:00,2024-05-17 09:00:00,5847.0,5850.75,3.5,3,-2.25,12.5
2024-05-23 12:00:00,2024-05-24 08:00:00,5821.0,5825.5,4.25,4,-18.25,16.25
2024-05-28 12:00:00,2024-05-28 14:00:00,5840.75,5852.5,11.5,2,-4.75,52.5
2024-06-10 08:00:00,2024-06-10 10:00:00,5873.5,5888.75,15.0,2,0.0,70.0
2024-06-13 09:00:00,2024-06-13 12:00:00,5945.25,5956.25,10.75,3,0.0,48.75
2024-06-20 10:00:00,2024-06-21 10:00:00,6020.75,6006.75,-14.25,8,-30.75,-76.25
2024-06-24 12:00:00,2024-06-25 09:00:00,5990.5,5986.5,-4.25,5,-13.25,-26.25
2024-06-28 13:00:00,2024-07-01 10:00:00,5995.0,5987.25,-8.0,5,-19.5,-45.0
2024-07-11 10:00:00,2024-07-11 13:00:00,6102.0,6106.0,3.75,3,-8.5,13.75
2024-07-11 14:00:00,2024-07-11 15:00:00,6098.5,6101.5,2.75,1,0.0,8.75
2024-07-17 09:00:00,2024-07-18 08:00:00,6112.5,6117.25,4.5,7,-12.75,17.5
2024-08-22 10:00:00,2024-08-22 15:00:00,6072.5,6060.5,-12.25,5,-22.0,-66.25
2024-08-26 12:00:00,2024-08-26 13:00:00,6087.0,6100.5,13.25,1,0.0,61.25
2024-08-28 09:00:00,2024-08-28 13:00:00,6086.5,6070.5,-16.25,4,-43.25,-86.25
2024-09-18 14:00:00,2024-09-19 08:00:00,6082.5,6165.25,82.5,2,0.0,407.5
2024-09-20 08:00:00,2024-09-20 11:00:00,6155.0,6165.5,10.25,3,-7.25,46.25
2024-09-30 08:00:00,2024-09-30 10:00:00,6184.25,6193.75,9.25,2,0.0,41.25
2024-10-15 10:00:00,2024-10-16 09:00:00,6280.75,6266.75,-14.25,7,-23.75,-76.25
2024-10-17 14:00:00,2024-10-18 09:00:00,6288.0,6297.0,8.75,3,0.0,38.75
2024-10-21 09:00:00,2024-10-21 12:00:00,6287.0,6294.0,6.75,3,-2.5,28.75
2024-10-23 08:00:00,2024-10-23 14:00:00,6272.0,6239.0,-33.25,6,-53.75,-171.25
2024-11-12 09:00:00,2024-11-12 12:00:00,6417.5,6419.25,1.5,3,-25.75,2.5
2024-11-14 10:00:00,2024-11-14 13:00:00,6400.25,6397.0,-3.5,3,-17.75,-22.5
2024-11-14 15:00:00,2024-11-15 14:00:00,6366.5,6298.75,-68.0,7,-81.5,-345.0
2024-11-27 09:00:00,2024-11-27 13:00:00,6418.5,6416.75,-2.0,4,-7.0,-15.0
2024-12-03 10:00:00,2024-12-03 11:00:00,6451.5,6463.25,11.5,1,0.0,52.5
2024-12-05 14:00:00,2024-12-06 08:00:00,6490.5,6512.0,21.25,2,-4.75,101.25
2024-12-09 09:00:00,2024-12-10 09:00:00,6474.5,6470.0,-4.75,8,-11.25,-28.75
2024-12-10 11:00:00,2024-12-11 08:00:00,6463.25,6485.5,22.0,5,-13.75,105.0
2024-12-12 13:00:00,2024-12-13 08:00:00,6468.75,6477.0,8.0,3,-10.0,35.0
2025-01-16 12:00:00,2025-01-16 13:00:00,6305.0,6320.75,15.5,1,0.0,72.5
2025-01-16 15:00:00,2025-01-17 08:00:00,6295.25,6352.0,56.5,1,0.0,277.5
2025-01-24 12:00:00,2025-01-27 13:00:00,6459.75,6353.25,-106.75,9,-115.0,-538.75
2025-01-29 10:00:00,2025-01-29 13:00:00,6404.25,6405.0,0.5,3,-7.5,-2.5
2025-02-20 08:00:00,2025-02-20 12:00:00,6448.25,6450.25,1.75,4,-10.75,3.75
2025-03-25 13:00:00,2025-03-25 14:00:00,6091.0,6105.25,14.0,1,0.0,65.0
2025-03-26 08:00:00,2025-03-26 15:00:00,6087.75,6037.5,-50.5,7,-63.25,-257.5
2025-04-15 14:00:00,2025-04-16 15:00:00,5707.0,5594.75,-112.5,9,-151.5,-567.5
2025-04-23 15:00:00,2025-04-24 08:00:00,5680.0,5718.75,38.5,1,0.0,187.5
2025-04-28 10:00:00,2025-04-28 13:00:00,5797.0,5809.25,12.0,3,-10.25,55.0
2025-04-30 08:00:00,2025-04-30 10:00:00,5738.75,5815.25,76.25,2,0.0,376.25
2025-05-01 15:00:00,2025-05-02 08:00:00,5888.5,5954.75,66.0,1,0.0,325.0
2025-05-06 08:00:00,2025-05-06 13:00:00,5890.5,5927.75,37.0,5,0.0,180.0
2025-05-09 11:00:00,2025-05-09 12:00:00,5947.75,5966.25,18.25,1,0.0,86.25
2025-05-20 13:00:00,2025-05-20 14:00:00,6219.0,6238.5,19.25,1,0.0,91.25
2025-05-21 13:00:00,2025-05-22 08:00:00,6149.0,6149.75,0.5,3,-16.75,-2.5
2025-05-22 09:00:00,2025-05-22 10:00:00,6136.75,6150.5,13.5,1,0.0,62.5
2025-05-28 10:00:00,2025-05-28 13:00:00,6194.0,6201.5,7.25,3,0.0,31.25
2025-06-05 08:00:00,2025-06-05 09:00:00,6240.5,6270.75,30.0,1,0.0,145.0
2025-06-13 08:00:00,2025-06-13 10:00:00,6269.25,6303.0,33.5,2,0.0,162.5
2025-06-17 11:00:00,2025-06-18 08:00:00,6288.5,6280.0,-8.75,5,-23.25,-48.75
2025-06-27 13:00:00,2025-06-27 14:00:00,6414.75,6450.75,35.75,1,0.0,173.75
2025-07-04 11:00:00,2025-07-07 08:00:00,6511.0,6532.75,21.5,1,0.0,102.5
2025-07-07 10:00:00,2025-07-07 14:00:00,6513.25,6502.75,-10.75,4,-19.75,-58.75
2025-07-15 09:00:00,2025-07-15 10:00:00,6528.5,6538.0,9.25,1,0.0,41.25
2025-07-15 11:00:00,2025-07-15 12:00:00,6521.75,6535.75,13.75,1,0.0,63.75
2025-07-15 13:00:00,2025-07-16 11:00:00,6522.5,6519.75,-3.0,6,-17.75,-20.0
2025-07-18 11:00:00,2025-07-18 13:00:00,6552.75,6558.75,5.75,2,0.0,23.75
2025-07-22 08:00:00,2025-07-22 12:00:00,6553.5,6568.5,14.75,4,0.0,68.75
2025-07-28 12:00:00,2025-07-28 14:00:00,6642.25,6650.5,8.0,2,-0.25,35.0
2025-07-30 13:00:00,2025-07-30 15:00:00,6607.75,6659.25,51.25,2,0.0,251.25
2025-08-18 08:00:00,2025-08-18 13:00:00,6690.25,6698.0,7.5,5,-2.0,32.5
2025-08-19 09:00:00,2025-08-19 15:00:00,6674.25,6661.25,-13.25,6,-21.0,-71.25
2025-08-25 14:00:00,2025-08-26 10:00:00,6682.25,6684.0,1.5,4,-0.5,2.5
2025-08-29 08:00:00,2025-08-29 12:00:00,6706.75,6698.25,-8.75,4,-17.0,-48.75
2025-09-05 09:00:00,2025-09-05 13:00:00,6688.0,6709.25,21.0,4,0.0,100.0
2025-09-17 11:00:00,2025-09-17 12:00:00,6822.75,6836.25,13.25,1,0.0,61.25
2025-09-23 11:00:00,2025-09-24 08:00:00,6904.75,6883.25,-21.75,5,-31.0,-113.75
2025-09-24 10:00:00,2025-09-24 13:00:00,6856.25,6864.0,7.5,3,0.0,32.5
2025-10-07 09:00:00,2025-10-07 13:00:00,6951.0,6932.0,-19.25,4,-27.25,-101.25
2025-10-09 11:00:00,2025-10-09 14:00:00,6937.75,6952.0,14.0,3,0.0,65.0
2025-10-30 13:00:00,2025-10-31 08:00:00,7048.25,7057.0,8.5,3,-23.75,37.5
2025-10-31 11:00:00,2025-10-31 13:00:00,7025.75,7048.75,22.75,2,0.0,108.75
2025-11-27 09:00:00,2025-11-27 11:00:00,6997.75,6998.75,0.75,2,0.0,-1.25
2025-12-08 09:00:00,2025-12-08 14:00:00,7027.0,7027.25,0.0,5,-15.25,-5.0
2025-12-09 15:00:00,2025-12-10 10:00:00,7017.5,7024.5,6.75,3,-6.5,28.75
2025-12-11 08:00:00,2025-12-11 11:00:00,7013.5,7060.5,46.75,3,0.0,228.75
2025-12-29 08:00:00,2025-12-29 13:00:00,7062.25,7070.0,7.5,5,-5.75,32.5
2025-12-31 09:00:00,2025-12-31 12:00:00,7026.25,7042.25,15.75,3,0.0,73.75
2025-12-31 13:00:00,2026-01-02 08:00:00,7024.25,7043.75,19.25,3,-21.5,91.25
2026-01-07 14:00:00,2026-01-08 09:00:00,7074.0,7075.5,1.25,3,-14.75,1.25
2026-01-16 08:00:00,2026-01-16 10:00:00,7090.0,7098.0,7.75,2,-0.75,33.75
2026-01-28 10:00:00,2026-01-28 14:00:00,7110.25,7117.5,7.0,4,0.0,30.0
2026-01-29 08:00:00,2026-01-29 12:00:00,7077.5,7067.25,-10.5,4,-55.75,-57.5
2026-02-10 14:00:00,2026-02-11 08:00:00,7072.25,7092.0,19.5,2,0.0,92.5
2026-02-26 08:00:00,2026-02-26 13:00:00,7045.5,7029.25,-16.5,5,-52.75,-87.5
2026-04-07 08:00:00,2026-04-07 11:00:00,6664.0,6684.75,20.5,3,-14.25,97.5
2026-04-20 09:00:00,2026-04-20 13:00:00,7193.0,7204.25,11.0,4,0.0,50.0
2026-04-21 10:00:00,2026-04-21 15:00:00,7187.75,7186.0,-2.0,5,-26.0,-15.0
2026-04-28 10:00:00,2026-04-28 12:00:00,7215.0,7225.75,10.5,2,0.0,47.5
2026-04-29 15:00:00,2026-04-30 08:00:00,7199.0,7226.5,27.25,1,0.0,131.25
2026-05-01 15:00:00,2026-05-04 09:00:00,7315.5,7320.0,4.25,2,0.0,16.25
2026-05-04 10:00:00,2026-05-04 14:00:00,7286.5,7292.25,5.5,4,-10.25,22.5
2026-05-12 08:00:00,2026-05-12 12:00:00,7457.5,7457.25,-0.5,4,-30.0,-7.5
2026-05-15 08:00:00,2026-05-15 12:00:00,7493.5,7532.0,38.25,4,0.0,186.25
2026-05-15 14:00:00,2026-05-18 08:00:00,7493.75,7507.0,13.0,2,-12.75,60.0
2026-05-18 10:00:00,2026-05-18 14:00:00,7464.25,7487.5,23.0,4,-26.5,110.0
2026-05-26 11:00:00,2026-05-26 14:00:00,7584.75,7600.5,15.5,3,0.0,72.5
2026-06-03 10:00:00,2026-06-03 13:00:00,7640.5,7644.75,4.0,3,-1.25,15.0
2026-06-03 14:00:00,2026-06-04 10:00:00,7633.75,7642.25,8.25,4,-13.0,36.25
2026-06-16 13:00:00,2026-06-17 10:00:00,7602.0,7588.75,-13.5,5,-29.5,-72.5
2026-06-22 13:00:00,2026-06-22 15:00:00,7533.0,7545.5,12.25,2,0.0,56.25
2026-07-02 10:00:00,2026-07-02 14:00:00,7526.75,7526.25,-0.75,4,-44.75,-8.75
